config_label,run_nr,best_fitness,best_solution,crossover_function,xo_prob,mutation_function,mut_prob,selection_algorithm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,0,1.643346855983773,"[30, 12, 32, 23, 2, 19, 16, 31, 14, 15, 4, 18, 28, 11, 21, 6, 22, 25, 1, 33, 27, 24, 29, 20, 5, 8, 7, 10, 0, 34, 17, 26, 3, 13, 9]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3329252390611415,1.3418632280498408,1.3812402202260214,1.384353810489713,1.384353810489713,1.4066343088959723,1.407348594610258,1.4329759490002898,1.4329759490002898,1.4384931903796,1.4458330918574327,1.4480628803245437,1.469491451753115,1.469491451753115,1.4844045204288612,1.490118806143147,1.4944045204288612,1.4944045204288612,1.5029759490002896,1.5029759490002896,1.5029759490002896,1.5247754274123444,1.5247754274123444,1.5247754274123444,1.5247754274123444,1.5469182845552014,1.5469182845552014,1.5562039988409158,1.5562039988409158,1.5662039988409158,1.5690611416980587,1.5690611416980587,1.5869182845552015,1.5869182845552015,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.601203998840916,1.6126325702694873,1.6126325702694873,1.6126325702694873,1.6126325702694873,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.6319182845552014,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773,1.643346855983773
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,1,1.6156867574616052,"[14, 31, 17, 23, 12, 10, 21, 18, 0, 32, 8, 7, 19, 24, 26, 34, 4, 9, 27, 11, 20, 16, 2, 30, 1, 33, 28, 15, 22, 6, 25, 3, 29, 13, 5]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3546334395827297,1.3580078238191828,1.3746334395827295,1.4332048681541583,1.459372645609968,1.459372645609968,1.4699449434946392,1.5165155027528252,1.5335439003187483,1.5356867574616055,1.5356867574616055,1.5356867574616055,1.5378296146044625,1.549258186033034,1.557115328890177,1.5614010431758911,1.5614010431758911,1.569258186033034,1.569258186033034,1.569258186033034,1.569258186033034,1.569258186033034,1.569258186033034,1.569258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.584258186033034,1.596401043175891,1.596401043175891,1.596401043175891,1.596401043175891,1.6078296146044626,1.6078296146044626,1.6078296146044626,1.6078296146044626,1.6078296146044626,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6114010431758912,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6128296146044625,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6149724717473197,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052,1.6156867574616052
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,2,1.5738597507968706,"[12, 3, 16, 14, 24, 32, 10, 0, 30, 23, 18, 6, 28, 33, 34, 13, 15, 17, 21, 31, 19, 27, 4, 9, 11, 26, 2, 8, 1, 20, 22, 7, 5, 29, 25]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3374079976818314,1.3374079976818314,1.3437815126050419,1.4162909301651696,1.4342306577803534,1.4342306577803534,1.4346334395827296,1.4378020863517822,1.483516372066068,1.4963735149232107,1.5049449434946394,1.5049449434946394,1.5113735149232106,1.5113735149232106,1.5135163720660678,1.5135163720660678,1.5228020863517822,1.5228020863517822,1.5228020863517822,1.5356592292089248,1.5499449434946393,1.5499449434946393,1.5499449434946393,1.5570878006374964,1.5570878006374964,1.5570878006374964,1.5570878006374964,1.5642306577803535,1.5642306577803535,1.5642306577803535,1.5660026079397276,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.571002607939728,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706,1.5738597507968706
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,3,1.5784337873080267,"[32, 18, 7, 31, 19, 26, 23, 0, 24, 17, 11, 4, 9, 1, 15, 10, 21, 16, 33, 12, 20, 28, 30, 8, 34, 5, 6, 14, 2, 13, 27, 22, 29, 25, 3]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3906911040278178,1.3906911040278178,1.3906911040278178,1.425691104027818,1.458630831643002,1.5022341350333237,1.5072341350333236,1.5072341350333236,1.536519849319038,1.536519849319038,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5629484207476094,1.5743769921761808,1.5743769921761808,1.5743769921761808,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.574376992176181,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267,1.5784337873080267
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,4,1.6056317009562444,"[17, 18, 26, 9, 19, 30, 32, 12, 2, 23, 11, 27, 5, 24, 16, 15, 28, 4, 1, 6, 10, 13, 8, 34, 7, 20, 3, 33, 0, 31, 29, 22, 25, 14, 21]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3098391770501303,1.4377745580991017,1.4377745580991017,1.4377745580991017,1.472060272384816,1.5163459866705304,1.5163459866705304,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5499174152419588,1.5563459866705305,1.5563459866705305,1.584203129527673,1.5906317009562445,1.5906317009562445,1.5906317009562445,1.5906317009562445,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444,1.6056317009562444
crossover_function=partial_crossover__xo_prob=0.8__mutation_function=inversion_mutation_with_conversion__mut_prob=0.4__selection_algorithm=tournament_selection_7,5,1.5781179368299045,"[1, 33, 15, 8, 10, 6, 25, 14, 23, 22, 19, 16, 18, 26, 31, 24, 29, 11, 7, 12, 30, 27, 4, 34, 28, 32, 0, 5, 2, 17, 3, 21, 13, 20, 9]",partial_crossover,0.8,inversion_mutation_with_conversion,0.4,tournament_selection_7,1.3127195015937407,1.3355766444508836,1.3803245436105476,1.3834337873080265,1.3970052158794553,1.430402781802376,1.434862358736598,1.474862358736598,1.4822022602144307,1.4891480730223123,1.505773688785859,1.5148623587365981,1.5300594030715735,1.5449449434946394,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5679165459287163,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045,1.5781179368299045
